id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude
16885211,Object_16885211,0.0334622374,0.0748238376,21186.4542280378,2334426.261720546,Earth,False,24.5
35438431,Object_35438431,0.0066765941,0.0149293183,30955.2396213716,318749.124075581,Earth,False,28.0
49110962,Object_49110962,0.0060891262,0.0136157002,54861.4345449971,20169025.267096665,Earth,False,28.2
40148107,Object_40148107,0.0649463841,0.1452245297,48069.8516777368,43053621.72550733,Earth,False,23.06
14140417,Object_14140417,0.844413128,1.8881651553,76786.0313377378,72270183.51367517,Earth,False,17.49
45467766,Object_45467766,0.5303407233,1.1858779086,29644.6364272909,16466324.377503747,Earth,False,18.5
15363014,Object_15363014,0.1394938229,0.3119176705,53082.6365739366,46197693.56079604,Earth,False,21.4
38937610,Object_38937610,0.0530340723,0.1185877909,67923.9997267482,13587728.323925557,Earth,False,23.5
17186772,Object_17186772,0.0196134944,0.0438571068,62414.240277555,46089246.23512757,Earth,False,25.66
21517000,Object_21517000,0.0072871041,0.0162944602,49484.202509556,47262152.98612111,Earth,False,27.81
22754919,Object_22754919,0.2901048414,0.648694146,59492.2328757842,19755638.181772523,Earth,False,19.81
39326594,Object_39326594,0.1332155667,0.2978790628,48225.4581721853,27662789.94535646,Earth,False,21.5
41703420,Object_41703420,0.1487835705,0.3326901775,42845.4994351176,74371869.74758793,Earth,False,21.26
18826455,Object_18826455,0.0530340723,0.1185877909,43355.6636198134,31848293.68064008,Earth,False,23.5
45482082,Object_45482082,0.0366906138,0.0820427065,13987.9982011827,25630398.22273661,Earth,False,24.3
13750611,Object_13750611,0.046190746,0.1032856481,21122.385836409,4335496.947574664,Earth,False,23.8
41873528,Object_41873528,0.0880146521,0.1968067451,67502.799584901,55883227.58298992,Earth,False,22.4
23382650,Object_23382650,0.1058168859,0.2366137501,69610.7544788448,57176176.43704352,Earth,False,22.0
14504421,Object_14504421,0.7665755735,1.7141150923,57854.2575104604,40606007.11234185,Earth,False,17.7
2199110,Object_2199110,0.0319561887,0.0714562102,72913.8172068814,745339.507968903,Earth,False,24.6
19630631,Object_19630631,0.0802703167,0.1794898848,32735.1068074154,15802453.326373056,Earth,False,22.6
46040239,Object_46040239,0.0334622374,0.0748238376,24179.1531829951,60333183.05768456,Earth,False,24.5
803258,Object_803258,0.0791689667,0.1770271912,24409.5616110107,55815438.32546494,Earth,False,22.63
29054425,Object_29054425,0.2368944994,0.5297122041,8058.4874111292,52290450.968916416,Earth,False,20.25
16790545,Object_16790545,0.0127219879,0.0284472297,14606.2335107679,2108738.427102446,Earth,False,26.6
5322717,Object_5322717,0.063760979,0.1425738833,83331.3715954135,68267193.36853191,Earth,False,23.1
45990225,Object_45990225,0.0121494041,0.0271668934,46152.7977481535,56911072.25644208,Earth,False,26.7
49622591,Object_49622591,0.0088014652,0.0196806745,17719.8439451171,27448649.09161048,Earth,False,27.4
40653297,Object_40653297,0.0608912622,0.1361570015,51188.271667645,11812565.456357373,Earth,False,23.2
13273635,Object_13273635,0.1838886721,0.411187571,105294.5980994455,62854978.0036978,Earth,False,20.8
45965316,Object_45965316,0.2111324448,0.4721064988,57563.571595928,21774963.487874243,Earth,False,20.5
9621535,Object_9621535,0.002025606,0.0045293927,26417.3670536692,13942597.853712635,Earth,False,30.59
6174422,Object_6174422,0.3824326621,0.8551454293,31090.2116870965,73694511.85008526,Earth,False,19.21
7624445,Object_7624445,0.0573528464,0.1282448632,68426.918090753,27339791.34418566,Earth,False,23.33
12449304,Object_12449304,0.02658,0.0594346868,55108.1597510984,4974940.925462194,Earth,False,25.0
14971261,Object_14971261,0.0105816886,0.023661375,27667.7756457341,71663106.05222765,Earth,False,27.0
25974227,Object_25974227,0.0555334912,0.1241766613,64790.7685398094,7459212.34246185,Earth,False,23.4
46192319,Object_46192319,0.3210369174,0.7178603705,15907.1218969631,32507221.404794704,Earth,False,19.59
35379626,Object_35379626,0.0667659413,0.1492931834,87133.738422559,53062893.27259109,Earth,False,23.0
27055879,Object_27055879,0.063760979,0.1425738833,13577.8183237218,12057883.343959428,Earth,False,23.1
42633326,Object_42633326,0.2210828104,0.4943561926,91992.1713190272,60087618.16903934,Earth,False,20.4
13880531,Object_13880531,0.0069912523,0.0156329154,28648.450249008,2163260.522727545,Earth,False,27.9
26257945,Object_26257945,0.0291443905,0.0651688382,30773.6130769698,39155284.55053722,Earth,False,24.8
12892692,Object_12892692,0.0101054342,0.0225964377,30495.3503327224,41219563.59769991,Earth,False,27.1
43820515,Object_43820515,0.0766575574,0.1714115092,26220.9177213339,71837270.74980097,Earth,False,22.7
2483377,Object_2483377,0.2315021222,0.5176544822,139519.4170519634,67315588.3323668,Earth,False,20.3
36821816,Object_36821816,0.0274507982,0.0613818507,28100.9809685508,16890900.710313473,Earth,False,24.93
7585886,Object_7585886,0.0230438467,0.0515276076,60264.052273417,53426216.36857485,Earth,False,25.31
42883469,Object_42883469,0.0035039264,0.0078350176,19599.9279286135,38520997.80962008,Earth,False,29.4
3358955,Object_3358955,0.1214940408,0.2716689341,48072.0163759585,64036281.12962232,Earth,False,21.7
39791731,Object_39791731,0.0291443905,0.0651688382,16968.512061541,35107748.24372982,Earth,False,24.8
5312335,Object_5312335,0.0267026877,0.0597090249,33208.5478158929,12348966.705624854,Earth,False,24.99
15237796,Object_15237796,0.5303407233,1.1858779086,59701.2828316502,55604160.56551374,Earth,False,18.5
8392617,Object_8392617,0.2231284644,0.4989304142,66076.1051289048,26043855.349783484,Earth,False,20.38
42705412,Object_42705412,0.1460679643,0.3266178974,82904.2379386434,68690588.64111777,Earth,False,21.3
48316079,Object_48316079,0.0183888672,0.0411187571,13745.6075245177,6986248.264445098,Earth,False,25.8
30008424,Object_30008424,0.0667659413,0.1492931834,57996.9236676143,16302966.615099443,Earth,False,23.0
1538837,Object_1538837,0.1414343753,0.3162568776,96601.4829340758,68881930.12124512,Earth,False,21.37
3164519,Object_3164519,0.0555334912,0.1241766613,43559.4787792042,30300827.01405453,Earth,False,23.4
40314312,Object_40314312,0.0683211199,0.1527706684,16375.627697958,8809693.066646857,Earth,False,22.95
37368069,Object_37368069,0.1677084622,0.3750075218,26545.3554842554,42656154.00776052,Earth,False,21.0
3200928,Object_3200928,0.1332155667,0.2978790628,76757.7301547893,60898135.105320886,Earth,False,21.5
9312006,Object_9312006,0.0262153087,0.0586192124,67707.1288088662,3553992.214372409,Earth,False,25.03
11711461,Object_11711461,0.0069912523,0.0156329154,66813.756026756,51078959.89041312,Earth,False,27.9
22229953,Object_22229953,0.2231284644,0.4989304142,45144.5578553495,34438488.84187939,Earth,False,20.38
35378773,Object_35378773,0.1460679643,0.3266178974,44660.598361785,38931884.03743185,Earth,False,21.3
13070610,Object_13070610,0.0305179233,0.0682401509,33644.5691424928,59253113.9922122,Earth,False,24.7
45175444,Object_45175444,0.1108038821,0.2477650126,27574.1257139002,21010496.99463862,Earth,False,21.9
37316434,Object_37316434,0.0211132445,0.0472106499,21685.7875836478,61386936.70592029,Earth,False,25.5
8907671,Object_8907671,0.0421264611,0.0941976306,42583.518319621,1036709.603871759,Earth,False,24.0
16386819,Object_16386819,0.0138214936,0.0309057992,51397.5109895161,5531308.224529653,Earth,False,26.42
7014116,Object_7014116,0.0384197891,0.0859092601,52763.9706992581,24608156.24383233,Earth,False,24.2
32793694,Object_32793694,0.1160259082,0.2594418179,38926.4468352487,49113164.63662138,Earth,False,21.8
26023071,Object_26023071,0.0334622374,0.0748238376,48848.9927289455,59645175.242937215,Earth,False,24.5
10068239,Object_10068239,0.008405334,0.0187948982,38072.4786441673,1639716.178161259,Earth,False,27.5
44957121,Object_44957121,0.0802703167,0.1794898848,71776.0931962482,53835319.509454526,Earth,False,22.6
13732267,Object_13732267,0.0201629919,0.0450858206,47672.8113876127,43103655.5708769,Earth,False,25.6
24966904,Object_24966904,0.1214940408,0.2716689341,63310.3327277302,71928859.38286638,Earth,False,21.7
13397091,Object_13397091,0.1677084622,0.3750075218,55066.9593830994,34812572.31817502,Earth,False,21.0
8235102,Object_8235102,0.2412986969,0.5395602892,43660.6660079528,10829456.97874363,Earth,False,20.21
34655309,Object_34655309,0.04411182,0.0986370281,19243.934903296,21334932.40855184,Earth,False,23.9
31917285,Object_31917285,0.3270054393,0.7312063912,62108.6904378785,47550657.98361773,Earth,False,19.55
48621879,Object_48621879,0.0350392641,0.0783501764,43890.010763476,22561641.06110472,Earth,False,24.4
21743286,Object_21743286,0.573528464,1.2824486324,44963.7648273936,68291184.07974808,Earth,False,18.33
25250692,Object_25250692,0.1160259082,0.2594418179,48671.7218508913,14235853.002455788,Earth,False,21.8
3721262,Object_3721262,0.0584191154,0.1306291133,67813.141921376,55383182.10176281,Earth,False,23.29
34160893,Object_34160893,0.6288614556,1.4061769631,144876.2098328784,54986853.96075051,Earth,False,18.13
32254345,Object_32254345,0.0192555078,0.0430566244,19860.6625211844,7059428.685129781,Earth,False,25.7
31985683,Object_31985683,0.0024805899,0.0055467677,65780.2866565062,24849190.5609846,Earth,False,30.15
34541662,Object_34541662,0.1048467509,0.2344444622,33764.8019388369,49790396.647516444,Earth,False,22.02
47221551,Object_47221551,0.2016299194,0.4508582062,77226.1024972572,72391609.42695229,Earth,False,20.6
5763569,Object_5763569,0.008405334,0.0187948982,67369.9345131632,50647770.26960452,Earth,False,27.5
34706414,Object_34706414,0.2210828104,0.4943561926,52067.0817740376,52078222.15546648,Earth,False,20.4
20237525,Object_20237525,0.0608912622,0.1361570015,35482.6575158961,74717967.21731311,Earth,False,23.2
1978039,Object_1978039,0.0802703167,0.1794898848,27514.1106966487,13787664.620558446,Earth,False,22.6
38721735,Object_38721735,0.1453968429,0.3251172245,28678.7014114997,68729164.2470717,Earth,False,21.31
14013140,Object_14013140,0.0305179233,0.0682401509,42769.5628737625,38012396.87108703,Earth,False,24.7
34055644,Object_34055644,0.6376097899,1.4257388333,88332.4118319714,22936341.119981345,Earth,False,18.1
48993335,Object_48993335,0.0175612318,0.0392681082,26548.9677729052,36203239.56305749,Earth,False,25.9
39192663,Object_39192663,0.2424124811,0.5420507863,54708.8403133141,64477020.31550258,Earth,False,20.2
22083312,Object_22083312,0.0201629919,0.0450858206,43809.4334962289,21687301.574499525,Earth,False,25.6
1107164,Object_1107164,0.046190746,0.1032856481,47840.9279848398,74335148.85602626,Earth,False,23.8
7197668,Object_7197668,0.3602093458,0.8054525833,40958.1665513316,61495108.20303606,Earth,False,19.34
21433145,Object_21433145,0.0081762653,0.0182826851,19030.2438134577,7309348.801604517,Earth,False,27.56
25861441,Object_25861441,0.2210828104,0.4943561926,54444.6313872289,54528066.68944197,Earth,False,20.4
28905328,Object_28905328,0.1272198785,0.2844722965,49021.7317363872,14737766.317808358,Earth,False,21.6
1859844,Object_1859844,0.0139493823,0.0311917671,75823.948228959,72104372.55563988,Earth,False,26.4
17764717,Object_17764717,0.0097848681,0.0218796303,52108.769379632,777120.303868508,Earth,False,27.17
4108210,Object_4108210,0.2914439045,0.6516883822,60412.6450890198,31201345.46967909,Earth,False,19.8
8049313,Object_8049313,0.0167708462,0.0375007522,23959.7364066985,17292590.723222528,Earth,False,26.0
23006628,Object_23006628,0.0146067964,0.0326617897,35097.7128225413,2369321.625434403,Earth,False,26.3
16087498,Object_16087498,0.1677084622,0.3750075218,71330.0445919559,21905368.72906217,Earth,False,21.0
21299828,Object_21299828,1.2605351968,2.8186423881,40071.4882614137,73601230.42736208,Earth,False,16.62
36585283,Object_36585283,0.1214940408,0.2716689341,8071.7917427087,24714092.449574564,Earth,False,21.7
41676874,Object_41676874,0.0177237239,0.0396314515,45409.6413157291,58133611.04788616,Earth,False,25.88
27142734,Object_27142734,0.0069591304,0.0155610887,53368.1931974699,26509855.153278764,Earth,False,27.91
49984065,Object_49984065,0.0146067964,0.0326617897,14872.1547125073,17967951.414361764,Earth,False,26.3
9475551,Object_9475551,0.0109788026,0.0245493489,26335.1918350319,3727144.254044122,Earth,False,26.92
843611,Object_843611,0.0350392641,0.0783501764,42578.6359517759,5144916.658278706,Earth,False,24.4
1406940,Object_1406940,0.0183888672,0.0411187571,73442.4845099101,40465362.734700486,Earth,False,25.8
8596696,Object_8596696,0.2315021222,0.5176544822,63891.4585703497,8023798.638265831,Earth,False,20.3
35121125,Object_35121125,0.0096506147,0.0215794305,31887.527330538,690063.274521347,Earth,False,27.2
36252691,Object_36252691,2.4465549617,5.4706632051,84661.9155521766,45467483.36413343,Earth,False,15.18
27090758,Object_27090758,0.1102947845,0.2466266358,69527.3974680002,14360118.073868496,Earth,False,21.91
947097,Object_947097,0.0167708462,0.0375007522,54465.7584844768,36249929.74643469,Earth,False,26.0
14522873,Object_14522873,0.1724070324,0.3855138443,91952.1304703071,45959786.75167378,Earth,False,20.94
39589408,Object_39589408,0.0092162655,0.0206081961,67291.6686604589,71577865.06622335,Earth,False,27.3
22711589,Object_22711589,0.0253837029,0.0567596853,26078.8502711806,1683822.192972294,Earth,False,25.1
22431905,Object_22431905,0.1608996045,0.3597824532,45544.9808778818,7824195.421290494,Earth,False,21.09
29462841,Object_29462841,0.0166170902,0.0371569432,58994.6207307656,55557762.307420045,Earth,False,26.02
15470657,Object_15470657,0.0231502122,0.0517654482,31858.4255917002,11422713.302418862,Earth,False,25.3
28550374,Object_28550374,0.0608912622,0.1361570015,15874.6681510175,41747161.356393,Earth,False,23.2
38119375,Object_38119375,0.2347226375,0.5248557734,75097.1841310595,54442926.45760312,Earth,False,20.27
49798022,Object_49798022,0.0092162655,0.0206081961,18177.7529422554,34658654.04672963,Earth,False,27.3
11918305,Object_11918305,0.0116025908,0.0259441818,74758.6306229573,49998527.032840505,Earth,False,26.8
10732597,Object_10732597,0.3602093458,0.8054525833,64292.3929283108,69045936.73449098,Earth,False,19.34
8365668,Object_8365668,0.1594244681,0.3564839479,37496.4105681832,22103195.276854023,Earth,False,21.11
24928213,Object_24928213,0.1344481952,0.3006353038,60592.5448624429,57138721.82776863,Earth,False,21.48
45003900,Object_45003900,0.0121494041,0.0271668934,56357.8179240946,49385782.774157815,Earth,False,26.7
2684914,Object_2684914,0.0096506147,0.0215794305,30369.3639508013,2162911.88489151,Earth,False,27.2
46959443,Object_46959443,0.0211132445,0.0472106499,74931.5072163758,6257744.396047486,Earth,False,25.5
39346859,Object_39346859,0.0211132445,0.0472106499,55143.6317171741,28686998.53785976,Earth,False,25.5
47010365,Object_47010365,1.3018321019,2.9109850751,42160.6312799018,13525579.160415947,Earth,False,16.55
24839946,Object_24839946,0.02658,0.0594346868,16857.6856743757,41497622.75936612,Earth,False,25.0
12950270,Object_12950270,0.057089334,0.1276556316,46456.0023976578,24979302.201392863,Earth,False,23.34
48199839,Object_48199839,0.1925550782,0.4305662442,13093.029826569,68190824.91251901,Earth,False,20.7
40509547,Object_40509547,0.0116025908,0.0259441818,46969.1823915097,26706070.068257324,Earth,False,26.8
34131695,Object_34131695,0.0160160338,0.0358129403,32248.884733331,49850460.55135634,Earth,False,26.1
48150179,Object_48150179,0.4411182,0.9863702813,20881.8443703698,53377232.5656146,Earth,False,18.9
8875186,Object_8875186,0.0231502122,0.0517654482,32338.2708571016,9468128.03037749,Earth,False,25.3
45168104,Object_45168104,0.3967847541,0.8872376825,55328.7950491698,41460686.925584815,Earth,False,19.13
14584652,Object_14584652,0.0802703167,0.1794898848,86200.9791656195,59902458.56657335,Earth,False,22.6
37542483,Object_37542483,0.0655473256,0.1465682757,92018.5513069064,53918683.99961669,Earth,False,23.04
43043288,Object_43043288,0.0506471459,0.1132504611,24759.1465477991,67380354.42637609,Earth,False,23.6
33997781,Object_33997781,0.0088014652,0.0196806745,25278.4574255435,2009705.519789879,Earth,False,27.4
26483670,Object_26483670,0.0366906138,0.0820427065,47730.818864435,51658017.35665409,Earth,False,24.3
8806752,Object_8806752,0.0076657557,0.0171411509,4666.5695492365,10936531.235322094,Earth,False,27.7
10204890,Object_10204890,0.0319561887,0.0714562102,21188.9006913765,18925395.030996174,Earth,False,24.6
15616380,Object_15616380,0.1925550782,0.4305662442,58079.8450017468,32458691.631369896,Earth,False,20.7
27708184,Object_27708184,0.0113908197,0.0254706471,31932.4025045002,2228394.522778538,Earth,False,26.84
45733609,Object_45733609,0.0058150704,0.0130028927,12787.0339933508,5794390.45527996,Earth,False,28.3
32483939,Object_32483939,0.0088014652,0.0196806745,61322.9324013122,42111724.73839736,Earth,False,27.4
19931210,Object_19931210,0.1108038821,0.2477650126,67653.9767767954,27289885.928587485,Earth,False,21.9
43929420,Object_43929420,0.2783267681,0.6223575734,80117.3531757154,68248502.82009111,Earth,False,19.9
24816103,Object_24816103,0.2658,0.5943468684,33406.3602708422,70532766.20827922,Earth,False,20.0
13267637,Object_13267637,0.0206326484,0.0461360043,29707.5290265557,2102149.149561704,Earth,False,25.55
13991592,Object_13991592,0.0483676488,0.1081533507,42008.7422760786,11444380.22016159,Earth,False,23.7
46507293,Object_46507293,0.0766575574,0.1714115092,67446.8677950646,1380243.35505959,Earth,False,22.7
37660237,Object_37660237,0.1001278698,0.2238927232,63452.0533431596,37635835.515511855,Earth,False,22.12
11882346,Object_11882346,0.0211132445,0.0472106499,43112.0205689339,3929270.48397637,Earth,False,25.5
11699372,Object_11699372,0.0421264611,0.0941976306,49506.1057694959,65885761.33176761,Earth,False,24.0
30720544,Object_30720544,0.2538370294,0.5675968529,119906.2853939866,50978770.00813376,Earth,False,20.1
38745916,Object_38745916,0.0146067964,0.0326617897,21948.8205962732,47626852.08331313,Earth,False,26.3
24543821,Object_24543821,0.3536347843,0.7907514169,90338.1358876517,62909103.85944463,Earth,False,19.38
27047546,Object_27047546,0.0096506147,0.0215794305,35284.3159765288,20817860.22135387,Earth,False,27.2
23037203,Object_23037203,0.2538370294,0.5675968529,68184.347007726,47802570.54924363,Earth,False,20.1
27274567,Object_27274567,0.0073207399,0.016369672,105772.1702903795,65864142.06094647,Earth,False,27.8
20301134,Object_20301134,0.1838886721,0.411187571,35581.1249418936,64116230.210653655,Earth,False,20.8
16192474,Object_16192474,0.0220067027,0.0492084832,22538.2919096512,6126343.177120463,Earth,False,25.41
18291747,Object_18291747,0.1058168859,0.2366137501,37013.1017814191,53548295.38127304,Earth,False,22.0
18173644,Object_18173644,0.0242412481,0.0542050786,19569.5295604407,40913076.14336058,Earth,False,25.2
11950278,Object_11950278,0.2016299194,0.4508582062,84973.526381975,57305650.5362092,Earth,False,20.6
20637543,Object_20637543,0.2016299194,0.4508582062,78007.4058881556,64765784.58106769,Earth,False,20.6
17522296,Object_17522296,0.0211132445,0.0472106499,82443.2691876088,5313367.689604178,Earth,False,25.5
18261819,Object_18261819,0.0667659413,0.1492931834,70411.5094155239,38004187.762769714,Earth,False,23.0
20947110,Object_20947110,0.2783267681,0.6223575734,50106.6005053604,58564839.025588624,Earth,False,19.9
39716659,Object_39716659,0.0183888672,0.0411187571,28409.7744864943,61821670.10579197,Earth,False,25.8
47487446,Object_47487446,0.2954982931,0.6607542706,63869.7657709339,21603800.87547673,Earth,False,19.77
16304352,Object_16304352,0.0105816886,0.023661375,42104.0374653179,1724181.603928114,Earth,False,27.0
5088291,Object_5088291,0.0175612318,0.0392681082,33843.930087675,6087768.049879707,Earth,False,25.9
41190246,Object_41190246,0.0253837029,0.0567596853,60549.9163002659,62783422.320599824,Earth,False,25.1
18855087,Object_18855087,0.0506471459,0.1132504611,22340.2346187106,59913237.99069407,Earth,False,23.6
44517007,Object_44517007,0.0732073989,0.1636967205,33286.0457365738,19425207.57337991,Earth,False,22.8
5653960,Object_5653960,0.160160338,0.358129403,36932.8482923544,54418657.12035408,Earth,False,21.1
48681571,Object_48681571,0.0555334912,0.1241766613,40746.8910490067,14154421.675808912,Earth,False,23.4
31229113,Object_31229113,0.0060891262,0.0136157002,33835.8615734551,726981.351035474,Earth,False,28.2
37701575,Object_37701575,0.0844413128,0.1888165155,47131.6265337431,52278571.11782376,Earth,False,22.49
18158337,Object_18158337,0.2210828104,0.4943561926,60881.3768954509,70201264.8232125,Earth,False,20.4
44484079,Object_44484079,3.9678475407,8.8723768253,106976.2714801157,63982444.71583436,Earth,False,14.13
25965737,Object_25965737,0.0732073989,0.1636967205,52204.5282809462,3079210.522235157,Earth,False,22.8
3737168,Object_3737168,0.2016299194,0.4508582062,66720.4638259212,35449565.52391706,Earth,False,20.6
28972617,Object_28972617,0.2783267681,0.6223575734,70968.3222152369,41864385.54421501,Earth,False,19.9
32481168,Object_32481168,0.0152951935,0.0342010925,32343.763988346,11403360.020454193,Earth,False,26.2
23465721,Object_23465721,0.3503926411,0.7835017643,66501.2946622493,15955841.991439069,Earth,False,19.4
3425901,Object_3425901,0.1108038821,0.2477650126,62695.6779603348,62181091.10589444,Earth,False,21.9
41839790,Object_41839790,0.0096506147,0.0215794305,31472.155297307,29748852.387163453,Earth,False,27.2
45559112,Object_45559112,0.1108038821,0.2477650126,61142.2547267322,5207109.130371676,Earth,False,21.9
30532232,Object_30532232,0.0160160338,0.0358129403,32528.5290562735,47498572.179064296,Earth,False,26.1
37114709,Object_37114709,0.0201629919,0.0450858206,53678.187860251,4871045.339385277,Earth,False,25.6
36887879,Object_36887879,0.0085222639,0.0190563613,45872.5744694819,2385040.172831043,Earth,False,27.47
8536633,Object_8536633,0.0305179233,0.0682401509,28841.9906932938,67835295.08765332,Earth,False,24.7
47106580,Object_47106580,0.0667659413,0.1492931834,36335.6992549566,4358655.386000866,Earth,False,23.0
36893519,Object_36893519,0.0667659413,0.1492931834,41734.0960548253,59548097.72938342,Earth,False,23.0
44572637,Object_44572637,0.0439091446,0.0981838322,41730.1391678926,30954085.936362524,Earth,False,23.91
46883660,Object_46883660,0.0146067964,0.0326617897,39530.7685350486,55661136.32052322,Earth,False,26.3
49715289,Object_49715289,0.0160160338,0.0358129403,25723.1900383077,15115500.550603896,Earth,False,26.1
26862491,Object_26862491,0.0116025908,0.0259441818,58172.6299060994,59699091.97582157,Earth,False,26.8
10591071,Object_10591071,0.0139493823,0.0311917671,69674.3591674604,61917280.946868494,Earth,False,26.4
21431513,Object_21431513,0.4060270583,0.907904103,110565.3101844175,64512359.95497076,Earth,False,19.08
17553981,Object_17553981,0.0667659413,0.1492931834,34824.2376976632,4906553.171738701,Earth,False,23.0
19516429,Object_19516429,0.0278326768,0.0622357573,67875.888599338,67075756.78208933,Earth,False,24.9
49271014,Object_49271014,0.0283501249,0.0633928065,52029.1214457181,8077160.796886311,Earth,False,24.86
37069961,Object_37069961,0.5064714588,1.1325046106,76053.9038525298,64084542.50950855,Earth,False,18.6
33148883,Object_33148883,0.0242412481,0.0542050786,37966.0567112086,5037777.296707218,Earth,False,25.2
42588495,Object_42588495,0.1434019235,0.320656449,34347.2302753864,68114545.64675622,Earth,False,21.34
15287664,Object_15287664,1.4208720673,3.1771665298,64678.3732611126,61916757.17480605,Earth,False,16.36
17999282,Object_17999282,0.040978398,0.0916304836,18715.9554055303,36599976.83928445,Earth,False,24.06
3052595,Object_3052595,0.1661709017,0.3715694322,48206.2323080416,60765507.87201008,Earth,False,21.02
28972760,Object_28972760,0.0116025908,0.0259441818,27398.5688545507,1731100.086541578,Earth,False,26.8
45719530,Object_45719530,0.0201629919,0.0450858206,12566.0996411948,23116368.947034422,Earth,False,25.6
9629663,Object_9629663,0.0160160338,0.0358129403,23107.0263233964,3422266.84678067,Earth,False,26.1
45230620,Object_45230620,0.096506147,0.2157943048,43847.8476734736,48539782.49469416,Earth,False,22.2
40992734,Object_40992734,0.0242412481,0.0542050786,61282.4825457886,2107577.951545495,Earth,False,25.2
7919782,Object_7919782,0.5230641758,1.1696070537,43260.8802005531,4911060.301245422,Earth,False,18.53
12605003,Object_12605003,0.2180494405,0.4875733714,32111.0396941661,52400747.773051694,Earth,False,20.43
28505344,Object_28505344,0.0077011393,0.0172202709,40491.0175972784,558410.776052085,Earth,False,27.69
15559579,Object_15559579,0.1864468183,0.41690776,53783.5643398336,6046273.191090587,Earth,False,20.77
20529050,Object_20529050,0.0366906138,0.0820427065,37926.5794619184,5504152.875092152,Earth,False,24.3
37397788,Object_37397788,0.0608912622,0.1361570015,39068.7649559716,6717343.998749918,Earth,False,23.2
24004220,Object_24004220,0.0468333233,0.1047224945,33985.4492972551,10066123.37521773,Earth,False,23.77
28574252,Object_28574252,0.1646474378,0.3681628631,30121.9592455983,4088170.469211266,Earth,False,21.04
36689665,Object_36689665,0.0840533402,0.1879489824,66315.1098499016,61703660.85826777,Earth,False,22.5
47864087,Object_47864087,0.0183888672,0.0411187571,57486.8520265032,25126424.406161807,Earth,False,25.8
17169203,Object_17169203,0.0305179233,0.0682401509,26326.2345398938,19991437.171866268,Earth,False,24.7
27465075,Object_27465075,0.096506147,0.2157943048,48793.5916550557,65186945.02603341,Earth,False,22.2
6103726,Object_6103726,0.3210369174,0.7178603705,61149.1377141907,17567007.65546742,Earth,False,19.59
8814598,Object_8814598,0.0071540995,0.0159970528,33215.6219130049,34272063.94914541,Earth,False,27.85
25050236,Object_25050236,0.0880146521,0.1968067451,46324.4210395193,65031164.859498,Earth,False,22.4
23112820,Object_23112820,0.0241298697,0.0539560289,38627.8329345797,3454563.08214136,Earth,False,25.21
12263966,Object_12263966,0.5064714588,1.1325046106,83285.599287056,36006929.72823041,Earth,False,18.6
16985489,Object_16985489,0.425162524,0.9506923052,50994.6866519076,50807075.635147534,Earth,False,18.98
24434649,Object_24434649,0.2941406018,0.6577183805,136525.8839184256,59527458.95292184,Earth,False,19.78
29146887,Object_29146887,0.0167708462,0.0375007522,27307.86752263,2525562.508530049,Earth,False,26.0
12843497,Object_12843497,0.1108038821,0.2477650126,35554.0525577546,9444291.375047855,Earth,False,21.9
6816467,Object_6816467,0.040230458,0.0899580388,25553.7335734162,15617210.367973909,Earth,False,24.1
24909539,Object_24909539,0.0080270317,0.0179489885,20550.553135354,4060540.07173758,Earth,False,27.6
46200618,Object_46200618,0.0319561887,0.0714562102,32357.6148758634,8937596.53777541,Earth,False,24.6
9259469,Object_9259469,0.2861244538,0.6397937287,41331.5002486674,27490071.559990305,Earth,False,19.84
42521663,Object_42521663,0.1434019235,0.320656449,43480.0781916296,41167477.71834754,Earth,False,21.34
15109969,Object_15109969,0.0334622374,0.0748238376,41901.2714353558,11114327.3763103,Earth,False,24.5
19340378,Object_19340378,0.1272198785,0.2844722965,61403.8019456135,7171830.660411277,Earth,False,21.6
49128088,Object_49128088,0.0121494041,0.0271668934,25695.7670569737,2242820.948492627,Earth,False,26.7
15813242,Object_15813242,0.0066765941,0.0149293183,8808.5247260016,4176346.146550926,Earth,False,28.0
23441183,Object_23441183,0.1997813652,0.4467247133,72971.1918406001,49721778.542992726,Earth,False,20.62
35754135,Object_35754135,0.0291443905,0.0651688382,34413.1805648742,20341741.27385669,Earth,False,24.8
7988091,Object_7988091,0.0880146521,0.1968067451,87923.0311364156,60830112.1460034,Earth,False,22.4
2022517,Object_2022517,0.0608912622,0.1361570015,75742.7516159893,35816429.511725,Earth,False,23.2
4093864,Object_4093864,0.1010543415,0.2259643771,82307.6051085634,67332503.82728109,Earth,False,22.1
27633759,Object_27633759,0.0133215567,0.0297879063,38449.8744391566,1292693.281052483,Earth,False,26.5
22677928,Object_22677928,0.0319561887,0.0714562102,80084.4861286973,68707218.149784,Earth,False,24.6
18412366,Object_18412366,0.3051792326,0.6824015094,69208.3758200544,64273262.75071756,Earth,False,19.7
18082015,Object_18082015,0.0421264611,0.0941976306,41886.9884211044,16392324.414807845,Earth,False,24.0
43046034,Object_43046034,0.0232570687,0.0520043867,35402.9596315219,60158954.33222287,Earth,False,25.29
32485169,Object_32485169,0.035200998,0.0787118244,44511.7996122235,28888721.422014907,Earth,False,24.39
3081373,Object_3081373,0.0983003302,0.2198062205,75459.8493075679,17941272.653818507,Earth,False,22.16
