id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
37881551,Object_37881551,0.0508809225,0.1137732014,100204.1953499614,74792230.87617446,Earth,False,23.59,False
46860387,Object_46860387,0.1557955241,0.3483693825,16048.8007099629,50838170.988566585,Earth,False,21.16,False
44937027,Object_44937027,0.0211132445,0.0472106499,24557.0465391054,69012459.75306195,Earth,False,25.5,False
6659113,Object_6659113,0.1058168859,0.2366137501,44878.3435337432,25773200.05597974,Earth,False,22.0,False
32818138,Object_32818138,0.3635423218,0.8129053443,66219.7583735161,17819995.425864376,Earth,False,19.32,False
18228430,Object_18228430,0.0231502122,0.0517654482,39054.1678971538,49516368.83429121,Earth,False,25.3,False
15033584,Object_15033584,0.0048367649,0.0108153351,28986.0367903359,8122739.737365579,Earth,False,28.7,False
39295122,Object_39295122,0.02053785,0.0459240286,66706.3431129564,71805721.48652476,Earth,False,25.56,False
12219254,Object_12219254,0.0066765941,0.0149293183,13469.1040179035,29264464.058367133,Earth,False,28.0,False
21795569,Object_21795569,0.0343997255,0.0769201245,56712.0843582818,64905820.84336749,Earth,False,24.44,False
25856902,Object_25856902,0.2538370294,0.5675968529,16663.2306309043,58244911.24981489,Earth,False,20.1,False
7536627,Object_7536627,0.0070885103,0.015850391,33065.203591875,11561189.154216057,Earth,False,27.87,False
16898427,Object_16898427,0.2170475943,0.4853331752,32486.4180061133,2489278.053794307,Earth,False,20.44,True
44465579,Object_44465579,0.0305179233,0.0682401509,4113.2246663385,26546191.60823412,Earth,False,24.7,False
21398322,Object_21398322,0.0076657557,0.0171411509,43267.1683806835,260309.808224532,Earth,False,27.7,False
22708993,Object_22708993,0.0377185489,0.0843412394,21405.375158717,2514697.155392801,Earth,False,24.24,False
7729560,Object_7729560,0.0031956189,0.007145621,105158.6252324762,73253420.36122115,Earth,False,29.6,False
18446040,Object_18446040,0.058150704,0.130028927,10432.1774117193,28990444.60766283,Earth,False,23.3,False
1411623,Object_1411623,0.1460679643,0.3266178974,122517.0568063066,27895876.965423696,Earth,False,21.3,False
44127825,Object_44127825,0.1108038821,0.2477650126,43597.7173031609,43451592.64560946,Earth,False,21.9,True
21922548,Object_21922548,0.0139493823,0.0311917671,34059.2185324,3937269.003372086,Earth,False,26.4,False
19718337,Object_19718337,0.1756123185,0.3926810818,40314.9624928805,50039594.370836735,Earth,False,20.9,False
10222967,Object_10222967,0.0530340723,0.1185877909,21178.3316255941,19502732.16661152,Earth,False,23.5,False
43328997,Object_43328997,0.0530340723,0.1185877909,42738.3221300352,71167951.32928509,Earth,False,23.5,False
8145910,Object_8145910,0.0201629919,0.0450858206,73835.1466530221,74488048.1864595,Earth,False,25.6,False
13561322,Object_13561322,0.2424124811,0.5420507863,79316.6396252011,25615900.45379832,Earth,False,20.2,False
21891924,Object_21891924,0.022108281,0.0494356193,66023.6831776141,8026559.945669865,Earth,False,25.4,False
3092326,Object_3092326,0.160160338,0.358129403,62438.5050947928,28212605.261632167,Earth,False,21.1,True
18403733,Object_18403733,0.3346223745,0.7482383761,100952.1607386607,63839850.8535501,Earth,False,19.5,False
45430085,Object_45430085,0.0840533402,0.1879489824,25848.0472146483,20886808.17422115,Earth,False,22.5,False
40591954,Object_40591954,0.4023045798,0.8995803882,75962.2933449954,37292932.663421184,Earth,False,19.1,True
16907940,Object_16907940,0.3669061375,0.8204270649,86610.5149249602,23813738.551607,Earth,False,19.3,False
25722651,Object_25722651,0.1010543415,0.2259643771,24599.4916839091,38295142.425387576,Earth,False,22.1,False
37626627,Object_37626627,0.0231502122,0.0517654482,39302.1773243878,47423986.21159203,Earth,False,25.3,False
24260277,Object_24260277,0.04411182,0.0986370281,56545.7502391304,14760182.60120149,Earth,False,23.9,False
35453003,Object_35453003,0.0053034072,0.0118587791,5481.0116075137,730041.599863129,Earth,False,28.5,False
10148349,Object_10148349,0.1529519353,0.3420109247,69044.8095517082,66147996.43465946,Earth,False,21.2,False
17440998,Object_17440998,0.0530340723,0.1185877909,31002.3612913599,20244910.566868816,Earth,False,23.5,False
27392754,Object_27392754,0.1529519353,0.3420109247,47696.2339975189,29967756.8260447,Earth,False,21.2,True
16906928,Object_16906928,0.2694976463,0.602615057,78378.7519749935,58093452.90590463,Earth,False,19.97,False
38029883,Object_38029883,0.0092162655,0.0206081961,19457.1744841434,27578080.719940867,Earth,False,27.3,False
47834819,Object_47834819,0.1010543415,0.2259643771,84931.9066464343,63506994.53065523,Earth,False,22.1,False
2833468,Object_2833468,0.0192555078,0.0430566244,22664.0704147404,38667638.84779995,Earth,False,25.7,False
11453779,Object_11453779,0.3346223745,0.7482383761,30819.4854771706,46950668.17005507,Earth,False,19.5,False
24003789,Object_24003789,0.0506471459,0.1132504611,72084.0822676229,30658608.58605945,Earth,False,23.6,False
23632624,Object_23632624,0.160160338,0.358129403,42452.5581807419,46532842.56080739,Earth,False,21.1,True
20303241,Object_20303241,1.0059003902,2.249261651,137440.4793136006,70697603.5235374,Earth,False,17.11,True
21619175,Object_21619175,0.3771854893,0.8434123941,32278.6386791229,53289717.58726779,Earth,False,19.24,False
10290031,Object_10290031,0.0699125232,0.1563291544,17212.2570773987,30917806.687632658,Earth,False,22.9,False
17572013,Object_17572013,0.0199781365,0.0446724713,39840.1310750411,24085155.94183988,Earth,False,25.62,False
22571094,Object_22571094,0.0105816886,0.023661375,32233.801106367,44885608.50624694,Earth,False,27.0,False
16864601,Object_16864601,0.0278326768,0.0622357573,62005.2716316319,63497665.35316565,Earth,False,24.9,False
16109086,Object_16109086,0.0101054342,0.0225964377,27975.0539055348,22280883.46801924,Earth,False,27.1,False
37168326,Object_37168326,0.0305179233,0.0682401509,13510.1176544492,13011721.173213651,Earth,False,24.7,False
20110499,Object_20110499,1.038855101,2.3229506246,98490.5808136513,66352953.56492487,Earth,False,17.04,True
13240774,Object_13240774,0.0088014652,0.0196806745,18703.5964713766,570919.805866384,Earth,False,27.4,False
18209082,Object_18209082,0.0092162655,0.0206081961,21042.1435827493,20008550.04621024,Earth,False,27.3,False
34046150,Object_34046150,0.1160259082,0.2594418179,64898.838425219,13180761.380790334,Earth,False,21.8,False
47712218,Object_47712218,0.2538370294,0.5675968529,111968.3293343352,64051054.03896311,Earth,False,20.1,True
43350959,Object_43350959,0.0058150704,0.0130028927,58859.369100108,63691108.9227231,Earth,False,28.3,False
49399933,Object_49399933,0.3841978911,0.8590926012,38684.3992557912,3560891.877573827,Earth,False,19.2,True
38408720,Object_38408720,0.0429096504,0.0959488953,16125.5614614862,35093763.924600944,Earth,False,23.96,False
39492695,Object_39492695,0.3635423218,0.8129053443,74800.1414817022,64066925.07146864,Earth,False,19.32,False
26929216,Object_26929216,0.2538370294,0.5675968529,52590.7993405565,56111422.73774837,Earth,False,20.1,False
13925672,Object_13925672,0.0880146521,0.1968067451,48172.9161252996,53400360.06720128,Earth,False,22.4,False
33211356,Object_33211356,0.3841978911,0.8590926012,17184.268257227,47392590.55540874,Earth,False,19.2,False
15399363,Object_15399363,0.5815070396,1.30028927,51479.663347094,45907361.49459354,Earth,False,18.3,False
17043153,Object_17043153,0.0377185489,0.0843412394,45330.4241400218,6609876.793446325,Earth,False,24.24,False
5625710,Object_5625710,0.2111324448,0.4721064988,65588.4280006484,30651880.69113237,Earth,False,20.5,False
33542966,Object_33542966,0.0699125232,0.1563291544,39279.9144173976,18844011.21663281,Earth,False,22.9,False
30138003,Object_30138003,0.096506147,0.2157943048,60891.9166948925,31437512.635090698,Earth,False,22.2,False
34982633,Object_34982633,0.0880146521,0.1968067451,121279.9857927181,56967344.99122128,Earth,False,22.4,False
1501525,Object_1501525,0.0133215567,0.0297879063,24839.1400546555,1691995.921393354,Earth,False,26.5,False
22675052,Object_22675052,0.0934447651,0.2089488469,85238.0690964844,17362900.01670681,Earth,False,22.27,False
46069869,Object_46069869,0.1058168859,0.2366137501,24296.0372786193,44245117.16375197,Earth,False,22.0,False
20036301,Object_20036301,0.0699125232,0.1563291544,44908.7376450632,48640318.69604257,Earth,False,22.9,False
46489288,Object_46489288,0.0211132445,0.0472106499,43219.5460083536,64441413.31472113,Earth,False,25.5,False
20908995,Object_20908995,0.0201629919,0.0450858206,23399.2341998119,24638368.506064992,Earth,False,25.6,False
12700108,Object_12700108,0.8328273455,1.8622585581,52085.2302803974,60154209.13266584,Earth,False,17.52,False
27948468,Object_27948468,0.0035363478,0.0079075142,30896.6773663414,70918292.06661627,Earth,False,29.38,False
1247034,Object_1247034,0.1508533561,0.3373183589,54148.2025719481,9765849.064494604,Earth,False,21.23,False
10276081,Object_10276081,0.2424124811,0.5420507863,71452.1876297036,22653605.66353701,Earth,False,20.2,True
2771016,Object_2771016,0.1272198785,0.2844722965,116043.2614690816,70561464.80934365,Earth,False,21.6,True
9168239,Object_9168239,0.1108038821,0.2477650126,71013.6644797105,33530062.4334096,Earth,False,21.9,False
1033741,Object_1033741,0.0319561887,0.0714562102,29109.9021885735,28699624.194173504,Earth,False,24.6,False
2500837,Object_2500837,0.0921626549,0.2060819612,28365.8609727638,42186756.74687882,Earth,False,22.3,False
44585315,Object_44585315,0.0060891262,0.0136157002,39206.3483711358,33922360.7518792,Earth,False,28.2,False
7786924,Object_7786924,0.8522263865,1.9056361323,99118.2953456554,61390174.88645453,Earth,False,17.47,False
2946145,Object_2946145,0.0133215567,0.0297879063,53504.0178403907,49142325.28566708,Earth,False,26.5,False
595159,Object_595159,0.0044519982,0.0099549705,28406.9775786305,748040.377833457,Earth,False,28.88,False
14908330,Object_14908330,0.0176422908,0.0394493615,37679.0177748049,26766731.34631169,Earth,False,25.89,False
31694709,Object_31694709,0.3503926411,0.7835017643,91271.2656832088,65093066.52829148,Earth,False,19.4,False
8532413,Object_8532413,0.0116025908,0.0259441818,29988.9594266207,64388961.24970257,Earth,False,26.8,False
26107048,Object_26107048,0.0040230458,0.0089958039,24153.6389727874,1492129.531845113,Earth,False,29.1,False
42218431,Object_42218431,0.0050647146,0.0113250461,90380.345289107,49500185.99494524,Earth,False,28.6,False
29489639,Object_29489639,0.0305179233,0.0682401509,62958.5191266833,2109302.829946382,Earth,False,24.7,False
23088978,Object_23088978,0.0211132445,0.0472106499,63518.0491801249,57533184.01958864,Earth,False,25.5,False
26058706,Object_26058706,0.0840533402,0.1879489824,16169.6499708956,43724113.21541509,Earth,False,22.5,False
3486738,Object_3486738,0.1638909515,0.3664713084,31468.8890375328,15928937.068835948,Earth,False,21.05,False
2068417,Object_2068417,0.0156514644,0.0349977383,45382.6137459514,2928134.116646799,Earth,False,26.15,False
1295980,Object_1295980,0.0334622374,0.0748238376,27867.6887238675,12316076.776157282,Earth,False,24.5,False
41064018,Object_41064018,0.0152951935,0.0342010925,49605.1416679338,38380981.87767081,Earth,False,26.2,False
3811987,Object_3811987,0.0305179233,0.0682401509,43541.3079703494,26447035.38739731,Earth,False,24.7,False
43011320,Object_43011320,0.0211132445,0.0472106499,98012.3240325758,53244314.11013025,Earth,False,25.5,False
11758990,Object_11758990,0.0183888672,0.0411187571,56915.5442171357,60209755.584745966,Earth,False,25.8,False
31398069,Object_31398069,0.1608996045,0.3597824532,66447.449954568,17934998.040437523,Earth,False,21.09,True
38080621,Object_38080621,0.0921626549,0.2060819612,15697.9999141267,58683948.520567305,Earth,False,22.3,False
30994350,Object_30994350,0.1401376972,0.3133574171,14428.2895130071,46131433.89661245,Earth,False,21.39,False
1087610,Object_1087610,0.0506471459,0.1132504611,64966.1498597862,6905697.037027219,Earth,False,23.6,False
1878826,Object_1878826,0.0121494041,0.0271668934,37186.3790031802,800198.333439585,Earth,False,26.7,False
3446232,Object_3446232,0.365220357,0.8166575449,71287.4772519383,70939708.9165595,Earth,False,19.31,False
34143944,Object_34143944,0.1838886721,0.411187571,55159.0508845836,38790675.60102167,Earth,False,20.8,False
14845529,Object_14845529,0.313729225,0.7015198735,73441.7007086502,18087545.78595669,Earth,False,19.64,True
7341242,Object_7341242,0.022108281,0.0494356193,25684.1384988222,72743337.25187151,Earth,False,25.4,False
24905797,Object_24905797,0.0278326768,0.0622357573,9783.9931868228,45017925.7877309,Earth,False,24.9,False
43324439,Object_43324439,0.5553349116,1.2417666126,58686.2326240603,35967878.67032604,Earth,False,18.4,False
22159465,Object_22159465,0.0056047336,0.0125325654,17573.4304951323,3179874.629762417,Earth,False,28.38,False
36141089,Object_36141089,0.0183888672,0.0411187571,25990.0136378125,22389057.164223693,Earth,False,25.8,False
25602770,Object_25602770,0.0138214936,0.0309057992,27772.7480739167,22050218.736663043,Earth,False,26.42,False
13275413,Object_13275413,0.1118291378,0.250057554,48991.8636529218,32494633.417224616,Earth,False,21.88,True
35526552,Object_35526552,1.3018321019,2.9109850751,41554.3095057251,17378007.05289025,Earth,False,16.55,False
45810522,Object_45810522,0.0101054342,0.0225964377,14284.2063113276,51796267.16606973,Earth,False,27.1,False
35762484,Object_35762484,0.063760979,0.1425738833,35357.9111207282,11434663.853464875,Earth,False,23.1,False
14359071,Object_14359071,0.0121494041,0.0271668934,90370.9400880575,73578207.3002093,Earth,False,26.7,False
44673467,Object_44673467,0.1010543415,0.2259643771,65020.6086771881,30858028.051971074,Earth,False,22.1,False
39966576,Object_39966576,0.2658,0.5943468684,23778.6310537339,41876644.6408679,Earth,False,20.0,True
14401022,Object_14401022,0.0146067964,0.0326617897,56327.1818324576,63705690.391669646,Earth,False,26.3,False
25741316,Object_25741316,0.2221032822,0.4966380371,57114.4430257128,59268870.41778953,Earth,False,20.39,False
34493563,Object_34493563,0.2315021222,0.5176544822,49816.246577179,34424696.66625474,Earth,False,20.3,True
16556393,Object_16556393,0.0066765941,0.0149293183,37380.7982134206,59282947.263201,Earth,False,28.0,False
35045605,Object_35045605,0.1756123185,0.3926810818,63809.2664446115,7747171.532129771,Earth,False,20.9,True
9534593,Object_9534593,0.4330668855,0.9683669947,49145.3995848815,58489946.65175902,Earth,False,18.94,False
14088646,Object_14088646,0.0063760979,0.0142573883,115935.8919913044,105181.649045733,Earth,False,28.1,False
24682041,Object_24682041,0.0076657557,0.0171411509,74240.5644600264,72334752.12353627,Earth,False,27.7,False
3801364,Object_3801364,0.2111324448,0.4721064988,51437.504103489,65149370.31958849,Earth,False,20.5,False
41228160,Object_41228160,0.0116025908,0.0259441818,43335.2191230335,15019261.667749532,Earth,False,26.8,False
49250953,Object_49250953,0.0201629919,0.0450858206,38536.7722042943,24255617.508699004,Earth,False,25.6,False
4844357,Object_4844357,0.1214940408,0.2716689341,85227.6412466698,14234381.722364124,Earth,False,21.7,True
24462824,Object_24462824,0.0880146521,0.1968067451,43137.2629804205,39521665.17266741,Earth,False,22.4,False
2074800,Object_2074800,0.0051351718,0.0114825932,61553.3534894293,50286525.581708014,Earth,False,28.57,False
7373124,Object_7373124,0.2180494405,0.4875733714,92378.1868630211,65643511.0681682,Earth,False,20.43,False
47429537,Object_47429537,0.040230458,0.0899580388,33162.1980199898,3127112.433399572,Earth,False,24.1,False
11322441,Object_11322441,0.0163890951,0.0366471308,58662.7070560074,69708339.91636145,Earth,False,26.05,False
18123178,Object_18123178,0.3346223745,0.7482383761,69003.91551411,49319106.94365967,Earth,False,19.5,True
10371807,Object_10371807,0.063760979,0.1425738833,46503.9187481596,41357856.40154337,Earth,False,23.1,False
45949575,Object_45949575,1.0012786977,2.2389272325,25510.8108573048,9855105.90060054,Earth,False,17.12,True
6364164,Object_6364164,0.004411182,0.0098637028,100351.7660063358,61573394.84781746,Earth,False,28.9,False
18148143,Object_18148143,0.0146067964,0.0326617897,19970.6680012145,33682160.15861624,Earth,False,26.3,False
22915276,Object_22915276,0.1058168859,0.2366137501,58803.0751645909,51192373.59608942,Earth,False,22.0,True
30253112,Object_30253112,0.0322518756,0.0721173863,59625.1399716097,57450648.88505797,Earth,False,24.58,False
30190107,Object_30190107,0.0170041519,0.0380224396,31427.2203241557,4204369.253393149,Earth,False,25.97,False
25610220,Object_25610220,0.0384197891,0.0859092601,51393.1809310337,58307153.86711388,Earth,False,24.2,False
15152244,Object_15152244,0.1529519353,0.3420109247,41570.1443493029,18943067.431293525,Earth,False,21.2,True
2424192,Object_2424192,0.04411182,0.0986370281,31487.8435752603,8408240.43563792,Earth,False,23.9,False
30926977,Object_30926977,0.0732073989,0.1636967205,26150.5817664186,24247484.126823485,Earth,False,22.8,False
864741,Object_864741,0.2390864572,0.5346135707,58614.8191069752,71784634.57468382,Earth,False,20.23,False
5406894,Object_5406894,0.1214940408,0.2716689341,28230.4882739059,66790522.96641707,Earth,False,21.7,True
28413192,Object_28413192,0.0483676488,0.1081533507,39212.8153649492,5503011.009510229,Earth,False,23.7,False
32417320,Object_32417320,0.0291443905,0.0651688382,37689.5807052736,63438057.58819117,Earth,False,24.8,False
43258417,Object_43258417,0.1165614595,0.2606393469,34402.5827939788,31950249.59569436,Earth,False,21.79,False
23609482,Object_23609482,0.1838886721,0.411187571,17802.8968021502,46839069.20622016,Earth,False,20.8,False
3299690,Object_3299690,0.0076657557,0.0171411509,50037.289540992,308342.632484984,Earth,False,27.7,False
12552181,Object_12552181,0.02658,0.0594346868,54809.1155459894,57437944.37570693,Earth,False,25.0,False
11975782,Object_11975782,0.0175612318,0.0392681082,39905.5857859433,51354125.06632439,Earth,False,25.9,False
38251233,Object_38251233,0.0231502122,0.0517654482,13226.3804180635,15085819.66000548,Earth,False,25.3,False
19684336,Object_19684336,0.1394938229,0.3119176705,61432.5269901715,34427425.86995587,Earth,False,21.4,False
40477020,Object_40477020,0.0530340723,0.1185877909,25978.6608284565,2952263.445249301,Earth,False,23.5,False
45305086,Object_45305086,0.058150704,0.130028927,4036.384909001,51610625.66398511,Earth,False,23.3,False
2151537,Object_2151537,0.046190746,0.1032856481,35248.0255490768,35292903.28346077,Earth,False,23.8,False
28621908,Object_28621908,0.1214940408,0.2716689341,84028.4663923422,43499876.285658754,Earth,False,21.7,False
30731559,Object_30731559,0.04411182,0.0986370281,38885.9367641227,29782645.453932,Earth,False,23.9,False
42246976,Object_42246976,0.0040230458,0.0089958039,32101.5086046895,45712139.25124116,Earth,False,29.1,False
22598191,Object_22598191,0.2315021222,0.5176544822,89287.1091754546,63215105.46478155,Earth,False,20.3,False
44321925,Object_44321925,0.1838886721,0.411187571,25673.3374811261,30406671.06750884,Earth,False,20.8,True
11967613,Object_11967613,0.1677084622,0.3750075218,32849.2718380631,71821360.44785456,Earth,False,21.0,False
47164024,Object_47164024,0.1608996045,0.3597824532,49855.1281776688,47455098.67900741,Earth,False,21.09,False
43321564,Object_43321564,0.0421264611,0.0941976306,24225.0566595854,45624932.429546766,Earth,False,24.0,False
41605440,Object_41605440,0.0780827277,0.1745982871,98055.675291766,20892143.52241556,Earth,False,22.66,False
28797591,Object_28797591,0.0732073989,0.1636967205,55832.5192322056,58249987.32994079,Earth,False,22.8,False
37087387,Object_37087387,0.0153657929,0.0343589575,32426.1816299184,1897072.834673269,Earth,False,26.19,False
16548979,Object_16548979,0.0052547853,0.0117500571,22510.9739435158,47623452.50163696,Earth,False,28.52,False
24032282,Object_24032282,0.0076657557,0.0171411509,29245.03925568,2391443.201023635,Earth,False,27.7,False
42332181,Object_42332181,0.022108281,0.0494356193,25757.1188063909,2756887.415286554,Earth,False,25.4,False
25645627,Object_25645627,0.010012787,0.0223892723,38583.9530401691,12616925.497821849,Earth,False,27.12,False
49565957,Object_49565957,0.3503926411,0.7835017643,82839.2262885054,29245821.08204901,Earth,False,19.4,False
24209807,Object_24209807,0.1214940408,0.2716689341,75666.6947255627,24088411.93948043,Earth,False,21.7,False
15346151,Object_15346151,0.1529519353,0.3420109247,44972.3131242282,69195613.84648272,Earth,False,21.2,False
13958663,Object_13958663,0.0291443905,0.0651688382,83872.548293382,60091335.54147075,Earth,False,24.8,False
22885050,Object_22885050,0.0152951935,0.0342010925,25992.1069691254,1886186.612633156,Earth,False,26.2,False
17641912,Object_17641912,0.0840533402,0.1879489824,82628.9397651737,15013249.583670612,Earth,False,22.5,False
15049910,Object_15049910,0.160160338,0.358129403,74059.7639912834,57214311.16311478,Earth,False,21.1,True
31347166,Object_31347166,0.0183888672,0.0411187571,50504.982419948,4746658.465386814,Earth,False,25.8,False
12900879,Object_12900879,0.1732028271,0.3872932954,54346.7718693961,60821406.41763704,Earth,False,20.93,False
13592143,Object_13592143,0.1756123185,0.3926810818,51951.4716627788,7041299.188540647,Earth,False,20.9,True
47593332,Object_47593332,0.0170041519,0.0380224396,26567.7739384566,23618698.787736434,Earth,False,25.97,False
37990814,Object_37990814,1.1982708007,2.6794149658,49693.833364982,32962989.14781581,Earth,False,16.73,False
3204943,Object_3204943,0.2315021222,0.5176544822,49211.3599431631,29876833.170471225,Earth,False,20.3,False
2084114,Object_2084114,0.0305179233,0.0682401509,45956.6203528361,46185099.75386882,Earth,False,24.7,False
36238277,Object_36238277,0.0093444765,0.0208948847,8791.1862337437,18465038.822106432,Earth,False,27.27,False
32534627,Object_32534627,0.0483676488,0.1081533507,35840.1355463805,59526585.15176317,Earth,False,23.7,False
18079864,Object_18079864,0.063760979,0.1425738833,34477.3305820457,21246436.93584548,Earth,False,23.1,False
6133860,Object_6133860,0.6584987829,1.4724480417,56308.1235395425,36706050.40579091,Earth,False,18.03,True
24355405,Object_24355405,0.0506471459,0.1132504611,26060.0040640473,27880325.788124006,Earth,False,23.6,False
3755547,Object_3755547,0.0030658788,0.0068555133,17281.3308047148,927396.660048106,Earth,False,29.69,False
33494714,Object_33494714,0.0192555078,0.0430566244,89738.0341518348,67191750.94630462,Earth,False,25.7,False
22206961,Object_22206961,0.4023045798,0.8995803882,44240.8083502511,27404996.97169681,Earth,False,19.1,False
10030913,Object_10030913,0.2783267681,0.6223575734,97845.3766257829,42975769.03422723,Earth,False,19.9,False
12448000,Object_12448000,0.0921626549,0.2060819612,48475.9855540314,57609199.24511088,Earth,False,22.3,False
33809386,Object_33809386,0.058150704,0.130028927,71411.1343996964,45889521.38012414,Earth,False,23.3,False
13866375,Object_13866375,0.0470494961,0.1052058716,10406.968423867,34434074.76224781,Earth,False,23.76,False
23142713,Object_23142713,0.0152951935,0.0342010925,48151.7252410687,48969477.96189677,Earth,False,26.2,False
27692973,Object_27692973,0.0110803882,0.0247765013,48633.2552987406,60085371.04447428,Earth,False,26.9,False
26427295,Object_26427295,0.02658,0.0594346868,41732.2694054887,6222017.7618494,Earth,False,25.0,False
20274539,Object_20274539,0.3669061375,0.8204270649,58779.6144967282,37828091.158303216,Earth,False,19.3,True
4832712,Object_4832712,0.0150853356,0.0337318359,41538.7613138418,56692285.04245176,Earth,False,26.23,False
35406573,Object_35406573,0.035200998,0.0787118244,22194.4422917846,53178682.48772449,Earth,False,24.39,False
32002902,Object_32002902,0.0319561887,0.0714562102,29640.9744498812,9658066.26752446,Earth,False,24.6,False
43747109,Object_43747109,0.0160160338,0.0358129403,44959.8164307671,43370819.459831856,Earth,False,26.1,False
20159337,Object_20159337,0.0201629919,0.0450858206,46822.6080756835,53666435.27261711,Earth,False,25.6,False
44717334,Object_44717334,0.0555334912,0.1241766613,42803.8327649797,47760021.71362121,Earth,False,23.4,False
20255929,Object_20255929,0.4493191996,1.004708274,92654.8844030507,67823461.50718187,Earth,False,18.86,False
1662520,Object_1662520,0.02658,0.0594346868,25189.5012422784,45172175.463337705,Earth,False,25.0,False
43095764,Object_43095764,0.2538370294,0.5675968529,51025.9491060757,45716192.56064945,Earth,False,20.1,False
43373053,Object_43373053,0.0073207399,0.016369672,39920.7832568104,48588912.080778725,Earth,False,27.8,False
47013133,Object_47013133,0.0608912622,0.1361570015,43951.3885926245,50491761.11360949,Earth,False,23.2,False
31042204,Object_31042204,0.0046833323,0.0104722495,44657.6650555615,27527851.20055733,Earth,False,28.77,False
4201204,Object_4201204,0.0183888672,0.0411187571,29818.1185133289,38518759.63100765,Earth,False,25.8,False
25902096,Object_25902096,0.0160160338,0.0358129403,23912.9472466952,4655985.52088367,Earth,False,26.1,False
42322267,Object_42322267,0.0385971268,0.0863057993,79515.9835703914,69939690.71850924,Earth,False,24.19,False
34522523,Object_34522523,0.0506471459,0.1132504611,30333.4952112392,42533079.15196132,Earth,False,23.6,False
33745400,Object_33745400,0.0699125232,0.1563291544,64357.1584568438,41095328.07186653,Earth,False,22.9,False
24079469,Object_24079469,0.1460679643,0.3266178974,1117.393381196,65221555.51052343,Earth,False,21.3,False
7852309,Object_7852309,0.0880146521,0.1968067451,58003.7873476975,73602583.74953325,Earth,False,22.4,False
2813047,Object_2813047,0.1332155667,0.2978790628,63286.5479824836,31930764.38336813,Earth,False,21.5,False
8142286,Object_8142286,0.0058150704,0.0130028927,37713.5641042502,5093373.220802964,Earth,False,28.3,False
3719119,Object_3719119,0.0291443905,0.0651688382,59370.9230480947,71931520.84865198,Earth,False,24.8,False
46763376,Object_46763376,0.1460679643,0.3266178974,8725.5164631296,49690555.52275141,Earth,False,21.3,False
26980767,Object_26980767,0.046190746,0.1032856481,52993.1074857037,19441141.30235276,Earth,False,23.8,False
22386175,Object_22386175,0.096506147,0.2157943048,80205.0940759597,72879227.84303807,Earth,False,22.2,False
39106520,Object_39106520,0.0699125232,0.1563291544,58478.9476890798,16568717.986006076,Earth,False,22.9,False
34659294,Object_34659294,0.004411182,0.0098637028,55530.7710737468,58009297.22252761,Earth,False,28.9,False
4437126,Object_4437126,0.0073207399,0.016369672,40544.4363877566,986543.19982958,Earth,False,27.8,False
15658415,Object_15658415,0.0584191154,0.1306291133,69223.3357006062,54664264.91366841,Earth,False,23.29,False
30232617,Object_30232617,0.04411182,0.0986370281,48849.8932443726,9234015.412192896,Earth,False,23.9,False
30991515,Object_30991515,0.0840533402,0.1879489824,38321.8667306284,32950755.76703677,Earth,False,22.5,False
47776665,Object_47776665,0.0116025908,0.0259441818,43338.9650420099,39959637.007389694,Earth,False,26.8,False
13899616,Object_13899616,0.0227276732,0.0508206223,82206.769324513,57815428.15174852,Earth,False,25.34,False
46208867,Object_46208867,0.0242412481,0.0542050786,22559.7694558668,5560148.180621437,Earth,False,25.2,False
21685587,Object_21685587,0.4619074603,1.0328564805,61759.2625046849,30778352.675202683,Earth,False,18.8,True
16222088,Object_16222088,0.160160338,0.358129403,42835.845380247,10263492.003929516,Earth,False,21.1,True
41595229,Object_41595229,0.0766575574,0.1714115092,36189.7511959145,51359191.28795066,Earth,False,22.7,False
44828953,Object_44828953,0.0319561887,0.0714562102,26572.8406251354,11463826.387443742,Earth,False,24.6,False
44159234,Object_44159234,0.1102947845,0.2466266358,82172.9936739244,18902680.03057623,Earth,False,21.91,False
47175514,Object_47175514,0.0242412481,0.0542050786,49233.6462986996,14392948.7027404,Earth,False,25.2,False
6526562,Object_6526562,0.1108038821,0.2477650126,29121.1232193702,74385989.69214575,Earth,False,21.9,False
37311030,Object_37311030,0.0366906138,0.0820427065,72584.8471184436,63963110.52255791,Earth,False,24.3,False
26754607,Object_26754607,0.0555334912,0.1241766613,27573.4522426381,34246669.620954186,Earth,False,23.4,False
42831770,Object_42831770,0.0211132445,0.0472106499,70994.4568393036,71134115.28304848,Earth,False,25.5,False
15825367,Object_15825367,0.0133215567,0.0297879063,36299.9105896903,32869121.66047711,Earth,False,26.5,False
9881543,Object_9881543,0.02658,0.0594346868,65088.3865502657,66211427.83143241,Earth,False,25.0,False
13146845,Object_13146845,0.0201629919,0.0450858206,36607.0312168499,6898432.624299167,Earth,False,25.6,False
28366637,Object_28366637,0.0104943363,0.0234660493,22315.2365771789,64195704.12397052,Earth,False,27.018,False
18433468,Object_18433468,0.2007035141,0.4487867009,30263.9299810317,45153728.29567163,Earth,False,20.61,False
32025007,Object_32025007,0.1529519353,0.3420109247,58452.052288802,35240538.82295489,Earth,False,21.2,False
